Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
266,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
267,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
268,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
269,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
270,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
271,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
272,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
273,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
274,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
275,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
276,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
277,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
278,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
279,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
280,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
281,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
282,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
283,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
284,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
285,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
286,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
287,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
288,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
289,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
290,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
291,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
292,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
293,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
294,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
295,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
